England,AC Milan,Valencia,1994,John Lewis,91
France,AS Monaco,Palma de Mallorca,1992,David King,82
Italy,Aston Villa,Mainz,1997,William Moore,18
Spain,Stade de Reims,Cologne,2022,Brian Walker,0
England,Olympique Marseille,Ferrara,1998,Brian Miller,62
Germany,Inter Milan,San Sebastian,1992,Matthew Baker,51
France,FC Tambov,Rennes,1994,Brian Miller,81
France,Sevilla FC,Orenburg,2008,Paul Davis,66
Italy,FC Sochi,Seville,2015,Norman White,5
Italy,Real Betis,Valencia,2019,Norman White,18
England,Stade de Reims,Brest,2006,George Wilson,84
Russia,Manchester City,London,1997,Richard Walker,30
Germany,Real Sociedad,London,2012,David James,31
Italy,Barcelona FC,Moscow,2003,Matthew Nelson,67
England,Getafe CF,Lorient,1991,Matthew Baker,47
Italy,FC Moscow,Augsburg,2010,Adam Williams,44
England,AS Monaco,Dortmund,1995,Albert Gonzalez,56
Italy,Athletic Bilbao,Cologne,1991,David King,42
England,Sheffield United,Krasnodar,2019,Thomas Edwards,66
France,FC Ufa,London,2010,Joseph Perez,98
France,Getafe CF,Hoffenheim,2003,Joshua Miller,37
Germany,SC Freiburg,Freiburg,2011,Kevin Campbell,63
Germany,Inter Milan,Benevento,2005,John Smith,37
Italy,Arsenal FC,Gelsenkirchen,2013,John Lewis,65
Germany,FC Bayern Munich,Birmingham,1997,Andrew Clark,49
Russia,FC Ufa,Milan,1996,Richard Walker,56
Italy,1. FC Köln,Hoffenheim,1996,John Lewis,97
Russia,RC Celta de Vigo,Dortmund,1993,Andrew Clark,82
England,Stade Rennais,San Sebastian,1990,George Wilson,38
France,Barcelona FC,Brest,1998,John Smith,59
Russia,FC Tambov,Orenburg,2018,Joseph Perez,37
Germany,FC Metz,Augsburg,1995,Timothy Harris,65
France,Real Madrid CF,San Sebastian,2015,Ronald Wilson,62
England,SPAL 2013,Sochi,2019,Michael Thompson,43
France,AC Milan,Benevento,1999,William Robinson,78
France,Sevilla FC,Barcelona,1990,Richard White,67
Italy,Olympique Lyon,Moscow,1998,Jeffrey Adams,44
Spain,Tottenham Hotspur,Vigo,2018,Joseph Evans,9
Germany,Olympique Lyon,Milan,2007,Richard Walker,6
Germany,SS Lazio,Liverpool,2013,Michael Thompson,7
Russia,AS Monaco,Rennes,2011,Ronald Wilson,88
Germany,Stade de Reims,Ferrara,2012,George Wilson,3
France,Paris Saint Germain,Manchester,1998,Joseph Perez,85
Germany,Real Betis,Reims,2003,William Moore,43
Russia,RC Celta de Vigo,Wolfsburg,1995,Andrew Clark,9
England,Cagliari Calcio,Augsburg,2008,John Lewis,49
Russia,FC Bayern Munich,Augsburg,2019,Joshua Miller,79
Russia,FC Tambov,Augsburg,2020,Steven Taylor,4
France,FC Rostov,Vigo,2001,John Lewis,92
Spain,FC Lorient,Freiburg,2009,William Robinson,97
England,VfL Wolfsburg,Rome,2015,Michael Thompson,2
France,FC Orenburg,Turin,2017,Christopher Taylor,42
Germany,Real Madrid CF,Brest,1993,Mark Anderson,17
France,Aston Villa,Turin,1999,Joseph Evans,7
Spain,Athletic Bilbao,Benevento,2001,Brian Miller,44
France,Barcelona FC,St. Petersburg,2015,Brian Miller,40
England,1. FC Köln,Lorient,1991,William Robinson,86
France,Arsenal FC,Brest,2006,William Robinson,12
Germany,FC Krasnodar,Sassuolo,2008,John Lewis,59
England,VfL Wolfsburg,Liverpool,2004,Adam Williams,24
Italy,Olympique Lyon,Cologne,1990,James Johnson,23
England,SC Freiburg,Sochi,1991,Kevin Campbell,69
Italy,Aston Villa,Seville,1997,Mark Anderson,30
Italy,AS Roma,Leicester,1994,Christopher Taylor,8
Germany,Bayer 04 Leverkusen,Sassuolo,2021,James Johnson,97
France,AC Milan,Munich,1997,Kenneth Hall,79
France,Manchester United,Mainz,2016,Andrew Clark,5
Germany,FC Schalke 04,Manchester,1998,Joseph Evans,73
England,Sevilla FC,Orenburg,2011,David James,43
Russia,Aston Villa,Munich,2005,Christopher Taylor,58
Italy,AC Milan,Freiburg,2008,Joshua Miller,16
Italy,Real Sociedad,Leverkusen,2008,George Wilson,36
Italy,FC Rostov,Barcelona,2011,Joseph Perez,88
England,Olympique Lyon,Leverkusen,1993,Paul Davis,38
Italy,Stade de Reims,Liverpool,2004,Kevin Campbell,35
Russia,Bayer 04 Leverkusen,Valencia,2013,John Lewis,74
Russia,FC Rostov,Liverpool,2002,Paul Davis,50
Germany,FC Tambov,Turin,1991,Thomas Edwards,47
Russia,VfL Wolfsburg,Leicester,2008,Kevin Campbell,16
Italy,Paris Saint Germain,Cagliari,1992,Norman White,84
Russia,Sevilla FC,Augsburg,2000,Matthew Nelson,28
Spain,Benevento Calcio,Lyon,1997,Norman White,91
Russia,Bayer 04 Leverkusen,Augsburg,2010,Brian Walker,11
France,Olympique Lyon,Metz,1993,Timothy Harris,24
Spain,Real Madrid CF,Brest,1997,Nicholas Moore,16
Italy,RCD Mallorca,Birmingham,2021,John Lewis,0
Russia,Barcelona FC,Tambov,2019,William Robinson,77
Russia,FC Tambov,Birmingham,2021,Mark Anderson,60
Russia,AS Roma,Wolfsburg,2007,Joshua Miller,55
Italy,Inter Milan,London,2021,Steven Taylor,5
Germany,FC Bayern Munich,Barcelona,2012,William Robinson,74
Russia,SC Freiburg,Rennes,2017,Michael Thompson,96
Russia,SC Freiburg,Leicester,2004,James Johnson,75
Germany,US Sassuolo,Sochi,2001,Michael Thompson,51
England,Valencia CF,Rome,2019,Richard Walker,76
Germany,FC Krasnodar,Bilbao,2002,Matthew Nelson,51
Russia,Real Madrid CF,Monaco,1999,John Smith,80
Germany,Manchester United,Sassuolo,2014,William Robinson,94
England,FC Metz,Rennes,1999,Richard White,13
Germany,Aston Villa,Gelsenkirchen,2014,Thomas Edwards,68
Italy,Sheffield United,Tambov,1999,Adam Williams,70
Germany,FC Bayern Munich,Getafe,2012,Jeffrey Adams,52
Spain,FC Tambov,Turin,1999,Mark Anderson,22
Spain,AC Milan,Cagliari,1990,Albert Gonzalez,56
Italy,Aston Villa,San Sebastian,2005,Jeffrey Adams,55
England,Olympique Lyon,Cologne,2012,Kevin Campbell,98
Italy,Arsenal FC,Getafe,1996,Thomas Brown,70
Russia,SS Lazio,Benevento,1999,James Johnson,62
Russia,Real Betis,Leverkusen,2008,Andrew Clark,37
Russia,Inter Milan,St. Petersburg,2013,Albert Gonzalez,44
Germany,AC Milan,Valencia,2000,Norman White,30
Russia,Stade Rennais,Reims,2006,Andrew Clark,25
France,US Sassuolo,Ufa,1995,David King,78
France,AS Monaco,Marseille,1991,Paul Davis,14
England,Sevilla FC,Liverpool,2009,Brian Miller,36
Spain,Leicester City,Dortmund,2000,John Lewis,55
Spain,Athletic Bilbao,San Sebastian,2018,Matthew Baker,8
England,Tottenham Hotspur,Vigo,1996,Brian Walker,21
France,RC Celta de Vigo,Augsburg,2011,Albert Gonzalez,92
England,Real Madrid CF,Milan,2011,Richard Walker,21
Russia,FC Ural,Rennes,2018,Edward Phillips,37
Italy,Olympique Lyon,Metz,2022,John Smith,74
France,TSG 1899 Hoffenheim,Rennes,2015,James Johnson,25
France,FSV Mainz 05,Reims,2002,Adam Williams,53
Russia,Bayer 04 Leverkusen,Milan,1997,Steven Taylor,41
Russia,Arsenal FC,Metz,1996,John Lewis,15
France,AC Milan,Wolfsburg,1992,Timothy Harris,4
Russia,Real Sociedad,Ferrara,1993,Carl Taylor,11
Russia,FC Metz,Milan,1996,Andrew Clark,65
Spain,FC St. Petersburg,Leicester,2010,William Moore,63
Italy,Liverpool FC,Rostov,1990,Matthew Nelson,38
Russia,FC Orenburg,Sochi,2001,Timothy Harris,15
Spain,VfL Wolfsburg,Birmingham,2007,John Lewis,99
Italy,FC Schalke 04,Hoffenheim,2022,Edward Phillips,64
Russia,1. FC Köln,Rome,2021,Ronald Wilson,71
France,FC Schalke 04,San Sebastian,2012,Paul Davis,22
Italy,Chelsea FC,Mainz,2012,Joshua Miller,18
France,Olympique Marseille,Rome,1996,Mark Anderson,76
England,FC Ural,Milan,1998,Andrew Clark,37
England,Atletico Madrid,London,2000,Kevin Campbell,21
Italy,FC Sochi,Rome,2020,Carl Taylor,7
Russia,Stade Brestois,Gelsenkirchen,1991,Thomas Edwards,95
Germany,FC Moscow,Rome,2017,George Wilson,87
Italy,SC Freiburg,Manchester,2020,Nicholas Moore,47
Italy,Benevento Calcio,Madrid,2011,Adam Williams,43
England,AS Monaco,Metz,2000,Michael Thompson,93
Italy,FC Moscow,London,2011,William Moore,66
England,Bayer 04 Leverkusen,Sassuolo,2016,Kevin Campbell,1
Germany,SC Freiburg,Yekaterinburg,2012,Carl Taylor,2
Spain,FC Rostov,Seville,2022,Richard Walker,33
Germany,Sevilla FC,Monaco,2012,Joseph Evans,76
France,RC Celta de Vigo,Barcelona,1996,John Smith,97
Italy,Atletico Madrid,Reims,2014,George Wilson,50
England,FC Bayern Munich,Sheffield,2010,Norman White,83
Spain,Borussia Dortmund,Bilbao,2021,Brian Walker,92
Spain,FSV Mainz 05,Lorient,2020,Timothy Harris,13
Russia,FC Sochi,Sheffield,1992,Adam Williams,57
France,Borussia Dortmund,Sassuolo,2015,Nicholas Moore,68
England,Liverpool FC,Lorient,2018,Kenneth Hall,40
England,FC Krasnodar,Sochi,2022,Michael Thompson,89
Russia,FC Moscow,Sassuolo,2010,Matthew Baker,44
England,Athletic Bilbao,Dortmund,2003,David James,8
England,SC Freiburg,Sochi,2015,Nicholas Moore,31
Germany,FC Orenburg,Cologne,2016,Carl Taylor,39
France,Juventus FC,Benevento,2000,Steven Taylor,64
Russia,FC Metz,Liverpool,2010,Matthew Nelson,34
England,FC Sochi,Birmingham,2003,Ronald Wilson,46
France,Chelsea FC,Rome,1992,Carl Taylor,97
Russia,SC Freiburg,Liverpool,2019,Jeffrey Adams,12
England,FC Orenburg,Benevento,1994,Richard White,83
Germany,Valencia CF,St. Petersburg,1996,Joshua Miller,25
Russia,FC Bayern Munich,Bilbao,2004,Albert Gonzalez,6
Russia,Inter Milan,Milan,1997,Christopher Taylor,30
Italy,Tottenham Hotspur,Benevento,1994,Joshua Miller,67
Russia,Olympique Marseille,Orenburg,2008,Thomas Edwards,68
Italy,FSV Mainz 05,Rostov,1995,Ronald Wilson,25
France,FC Lorient,Paris,2016,Matthew Baker,2
Germany,Barcelona FC,Moscow,2014,Matthew Nelson,4
Spain,Leicester City,Leverkusen,2020,Albert Gonzalez,34
Germany,AC Milan,Yekaterinburg,2012,George Wilson,64
Spain,FC Lorient,Wolfsburg,2011,John Lewis,84
Germany,Sevilla FC,Benevento,2017,Paul Davis,81
Germany,Stade Brestois,Krasnodar,2018,James Johnson,58
Italy,Sheffield United,Getafe,2017,Thomas Brown,71
Italy,Stade de Reims,Hoffenheim,2006,Michael Thompson,40
Italy,Paris Saint Germain,Augsburg,2001,Thomas Edwards,83
Spain,Borussia Dortmund,Tambov,2018,Richard Walker,42
England,FC Orenburg,Lorient,2019,Albert Gonzalez,4
Spain,Liverpool FC,Turin,2011,Albert Gonzalez,87
England,Getafe CF,Paris,1991,David James,33
England,Borussia Dortmund,Getafe,2009,Steven Taylor,52
Russia,AS Roma,Moscow,2008,Nicholas Moore,91
France,Paris Saint Germain,Rennes,2005,William Moore,76
Germany,Barcelona FC,Tambov,2007,Joseph Evans,47
Russia,Real Betis,Moscow,2000,James Johnson,16
France,Atletico Madrid,Leverkusen,2008,William Moore,2
England,AS Monaco,Krasnodar,2007,James Johnson,92
Russia,SS Lazio,Rennes,2020,Joseph Perez,99
England,Manchester City,Metz,2022,Steven Taylor,34
Russia,Real Madrid CF,Barcelona,2003,Kenneth Hall,71
England,Sheffield United,Vigo,1993,Steven Taylor,97
France,Manchester City,Sassuolo,1990,Adam Williams,11
Italy,AS Roma,Liverpool,2018,Matthew Nelson,75
Spain,Borussia Dortmund,St. Petersburg,2020,Thomas Brown,79
Russia,Paris Saint Germain,San Sebastian,2001,Joseph Evans,98
Russia,FC Bayern Munich,Vigo,1998,Ronald Wilson,55
Spain,Stade Rennais,Birmingham,1995,John Smith,44
Russia,Cagliari Calcio,Turin,2004,Michael Thompson,0
Russia,FC Lorient,Orenburg,1992,Kevin Campbell,30
France,Borussia Dortmund,Sochi,2006,Norman White,94
Spain,FC Bayern Munich,Orenburg,2015,Carl Taylor,68
Russia,Juventus FC,Valencia,2022,Norman White,23
Russia,FC Sochi,Benevento,2018,William Moore,63
Italy,Inter Milan,Mainz,2015,Matthew Nelson,16
Russia,1. FC Köln,Seville,1990,Timothy Harris,21
England,AS Monaco,Krasnodar,1990,Edward Phillips,82
Russia,Barcelona FC,Valencia,2011,Kevin Campbell,96
France,Olympique Marseille,Tambov,2014,Edward Phillips,13
Italy,SPAL 2013,Paris,2020,Matthew Nelson,52
Germany,AS Monaco,Milan,2000,Norman White,30
France,Sheffield United,Ufa,2018,David King,34
Russia,Stade Rennais,Rome,1991,Carl Taylor,26
Italy,FC Krasnodar,Tambov,1997,Joseph Perez,37
Italy,Paris Saint Germain,Reims,2016,Paul Davis,89
Germany,FC Ufa,Augsburg,1992,Jeffrey Adams,30
France,Olympique Marseille,Vigo,1998,Joshua Miller,14
Germany,Real Sociedad,St. Petersburg,2009,James Johnson,94
England,AC Milan,Lyon,1999,Matthew Baker,81
England,Stade Rennais,Paris,2011,Richard White,73
Italy,Liverpool FC,Rostov,2016,Adam Williams,17
France,Stade Rennais,Getafe,2006,Thomas Brown,61
Germany,Sevilla FC,Birmingham,2010,Joshua Miller,16
Spain,Leicester City,Palma de Mallorca,2008,Matthew Nelson,76
Italy,AS Monaco,Ufa,1998,Steven Taylor,93
France,Getafe CF,Tambov,1994,Joshua Miller,55
Russia,AS Roma,Munich,2010,David King,1
Russia,FC Metz,Barcelona,2021,Andrew Clark,68
France,RC Celta de Vigo,Wolfsburg,2017,Joseph Evans,76
Spain,Real Madrid CF,Milan,2016,James Johnson,12
Russia,Real Sociedad,Ferrara,2003,Jeffrey Adams,84
France,FC Schalke 04,Getafe,2014,Christopher Taylor,15
Germany,SC Freiburg,Getafe,1993,Steven Taylor,7
Germany,Real Sociedad,Sheffield,1997,Kevin Campbell,85
England,AS Monaco,St. Petersburg,2006,Steven Taylor,54
Spain,Aston Villa,Sassuolo,2002,Brian Miller,70
Russia,Cagliari Calcio,Lorient,2007,Brian Walker,31
Russia,Barcelona FC,Reims,1991,Steven Taylor,92
Germany,AS Monaco,Wolfsburg,2008,David King,27
Germany,FC Sochi,Rostov,2022,Matthew Nelson,99
England,Sevilla FC,Marseille,2011,George Wilson,14
Italy,FSV Mainz 05,Paris,1993,Christopher Taylor,90
Spain,Arsenal FC,St. Petersburg,2008,Matthew Nelson,48
Italy,Atletico Madrid,Valencia,1999,William Moore,58
Russia,FC Lorient,Palma de Mallorca,2019,Richard White,38
Italy,FC Ufa,Madrid,2020,Brian Walker,27
Russia,RCD Mallorca,Liverpool,1996,John Smith,50
Russia,Aston Villa,Lorient,1991,David King,7
Italy,Benevento Calcio,Birmingham,2017,Joseph Evans,87
France,Olympique Lyon,Liverpool,2019,Richard Walker,69
Italy,AS Monaco,Hoffenheim,1998,George Wilson,39
Russia,Getafe CF,Ufa,2016,Brian Walker,30
Spain,FC St. Petersburg,Valencia,2014,Norman White,24
Spain,Manchester United,Lorient,2001,Edward Phillips,39
Germany,Getafe CF,Valencia,1993,Brian Miller,68
Spain,AS Roma,Bilbao,2008,Albert Gonzalez,6
France,Real Sociedad,San Sebastian,2008,William Robinson,33
Italy,Arsenal FC,Milan,2012,Joseph Perez,25
France,Sheffield United,Metz,2019,Joshua Miller,83
Germany,Stade Rennais,Augsburg,1995,John Lewis,21
England,FC Lorient,Birmingham,1995,William Moore,45
England,1. FC Köln,Yekaterinburg,1994,Brian Walker,24
Germany,SC Freiburg,Leicester,1998,Richard Walker,80
Spain,AC Milan,Gelsenkirchen,1995,William Moore,84
Italy,FC Augsburg,Cologne,2004,Joseph Perez,36
Germany,1. FC Köln,Sochi,2006,Jeffrey Adams,27
Spain,Leicester City,Freiburg,2003,Ronald Wilson,4
Italy,Stade Brestois,Yekaterinburg,2002,Matthew Baker,74
France,SPAL 2013,Benevento,2008,Joseph Perez,1
France,Juventus FC,Krasnodar,2006,Matthew Baker,81
France,SS Lazio,Barcelona,2012,Mark Anderson,75
Italy,Athletic Bilbao,Mainz,1993,Edward Phillips,0
Germany,Manchester United,Lorient,2014,Carl Taylor,22
Spain,FSV Mainz 05,Getafe,2009,Mark Anderson,16
Russia,Paris Saint Germain,Sochi,1994,Edward Phillips,46
Germany,Cagliari Calcio,Augsburg,2007,James Johnson,88
Italy,FC Ufa,Getafe,1995,Joshua Miller,81
France,FC Bayern Munich,Lyon,2011,Michael Thompson,99
England,Real Betis,Metz,2000,Joseph Evans,33
France,FC Augsburg,Barcelona,2015,Thomas Brown,5
France,RCD Mallorca,Birmingham,2008,Thomas Brown,52
England,TSG 1899 Hoffenheim,Gelsenkirchen,2012,Joseph Perez,31
Russia,FC Rostov,Seville,2017,Brian Miller,99
Spain,SPAL 2013,Gelsenkirchen,1992,Timothy Harris,99
England,FC Sochi,Ferrara,2005,Joseph Evans,54
Spain,Liverpool FC,Moscow,2014,William Moore,25
Germany,FC Sochi,Barcelona,2021,Adam Williams,9
England,Olympique Marseille,Freiburg,2014,William Robinson,17
Germany,RC Celta de Vigo,Manchester,1991,Joshua Miller,6
England,Sheffield United,Augsburg,1998,Matthew Nelson,77
Germany,Manchester United,Birmingham,2009,Ronald Wilson,45
France,FC Sochi,Augsburg,2006,Paul Davis,54
France,Sheffield United,Sheffield,2022,Joshua Miller,97
Germany,Cagliari Calcio,Madrid,2004,Ronald Wilson,44
France,Borussia Dortmund,Hoffenheim,2009,William Robinson,79
Italy,Manchester United,Valencia,2015,Ronald Wilson,29
Russia,FC Tambov,Lyon,2020,Albert Gonzalez,94
Russia,Athletic Bilbao,Manchester,2013,Paul Davis,53
Spain,Manchester City,Sochi,2022,Kenneth Hall,50
France,Olympique Marseille,Seville,2001,William Moore,99
Spain,FC Orenburg,San Sebastian,2011,Joseph Evans,19
England,Barcelona FC,Metz,2019,Thomas Brown,1
Russia,Cagliari Calcio,Lyon,2013,Paul Davis,34
England,Manchester United,Leverkusen,2016,David King,5
Spain,FC Augsburg,Manchester,2011,Ronald Wilson,1
Russia,Bayer 04 Leverkusen,Bilbao,1992,Matthew Baker,66
England,SPAL 2013,Wolfsburg,2019,Mark Anderson,72
Russia,1. FC Köln,Seville,2004,Christopher Taylor,47
Germany,Juventus FC,Palma de Mallorca,2020,David King,70
Spain,Tottenham Hotspur,Getafe,2017,Joshua Miller,21
Russia,West Ham United,Dortmund,2010,Thomas Brown,49
England,FC Krasnodar,Turin,1994,Steven Taylor,91
England,VfL Wolfsburg,Dortmund,1998,Timothy Harris,53
Russia,TSG 1899 Hoffenheim,Ferrara,1999,Brian Walker,49
Italy,Getafe CF,Reims,1997,Christopher Taylor,91
Russia,US Sassuolo,Monaco,2009,Matthew Baker,19
Spain,RC Celta de Vigo,Sassuolo,1999,Jeffrey Adams,58
Italy,1. FC Köln,Marseille,2006,Joseph Perez,25
Germany,Chelsea FC,Barcelona,1999,Kevin Campbell,33
Italy,Arsenal FC,Bilbao,1995,Christopher Taylor,43
Italy,FC Ufa,Wolfsburg,2015,Joseph Evans,32
France,FC Sochi,Reims,2001,Joseph Evans,36
Italy,Liverpool FC,Leverkusen,2022,Kenneth Hall,19
England,Olympique Lyon,Manchester,2007,Matthew Baker,41
Italy,FC Schalke 04,Valencia,2005,Steven Taylor,43
Russia,Real Sociedad,Hoffenheim,2009,George Wilson,17
England,FC Moscow,Turin,2014,Andrew Clark,84
England,Bayer 04 Leverkusen,Seville,2015,Michael Thompson,88
Italy,Benevento Calcio,Gelsenkirchen,2017,Paul Davis,24
France,US Sassuolo,Moscow,2001,Jeffrey Adams,52
Russia,Real Sociedad,Rennes,2021,David James,32
Spain,FC Orenburg,Ufa,2012,Thomas Brown,58
England,Aston Villa,Rostov,2019,David James,3
Germany,Sheffield United,Reims,2016,David James,78
Spain,Chelsea FC,Manchester,1999,Mark Anderson,54
England,FC Lorient,Hoffenheim,1994,George Wilson,43
England,Stade Brestois,Wolfsburg,2017,Adam Williams,79
Germany,FC Orenburg,Yekaterinburg,2016,Paul Davis,37
Germany,Manchester United,Cologne,1994,Jeffrey Adams,75
Russia,Stade Brestois,Hoffenheim,2015,John Lewis,6
France,Sevilla FC,Leverkusen,2018,Christopher Taylor,44
Germany,Arsenal FC,Sochi,1994,Brian Miller,26
Germany,Athletic Bilbao,Vigo,2003,William Robinson,24
France,AS Monaco,Metz,2022,John Smith,12
Germany,Getafe CF,Gelsenkirchen,2018,Thomas Edwards,80
England,FC Metz,Birmingham,1998,Jeffrey Adams,67
Italy,FC Schalke 04,Turin,2020,Matthew Baker,72
Italy,Liverpool FC,Monaco,2000,Brian Miller,84
Russia,Stade Brestois,Hoffenheim,1999,Richard Walker,26
France,US Sassuolo,Yekaterinburg,2011,Michael Thompson,52
Spain,Juventus FC,Monaco,1993,Albert Gonzalez,61
Spain,FC Moscow,Metz,2006,Kenneth Hall,37
France,Stade Rennais,Munich,1995,Joseph Evans,17
England,FC Orenburg,Wolfsburg,1994,Richard White,10
Spain,AC Milan,Milan,1999,Matthew Nelson,77
Russia,FC Moscow,Cologne,1997,Norman White,76
Germany,Benevento Calcio,Madrid,2010,Matthew Nelson,93
Italy,Atletico Madrid,Dortmund,1993,William Moore,13
Germany,Benevento Calcio,Munich,2009,Richard White,20
France,FC Orenburg,Barcelona,2017,David James,84
Italy,AC Milan,Getafe,1993,Matthew Nelson,88
Italy,FC Schalke 04,Birmingham,1999,Joseph Perez,84
Spain,Borussia Dortmund,Lyon,2014,Brian Miller,34
Spain,Inter Milan,Munich,2022,Timothy Harris,0
Spain,Stade Rennais,Freiburg,1992,Brian Miller,70
Italy,Stade Brestois,Cagliari,2013,Matthew Baker,68
Germany,Cagliari Calcio,Leverkusen,1998,Brian Miller,26
Spain,Barcelona FC,Wolfsburg,2019,Andrew Clark,81
Russia,FC Ural,Munich,2011,Christopher Taylor,48
Germany,West Ham United,Turin,2008,Nicholas Moore,31
Germany,FC Rostov,Paris,1995,Andrew Clark,5
Russia,FC Sochi,Barcelona,1991,Nicholas Moore,9
Russia,Tottenham Hotspur,Ufa,2018,James Johnson,97
England,Liverpool FC,Vigo,2019,James Johnson,28
England,Olympique Marseille,Rostov,2019,George Wilson,73
Germany,TSG 1899 Hoffenheim,Ufa,2019,William Robinson,98
Russia,Olympique Lyon,Birmingham,1998,George Wilson,35
Spain,Real Madrid CF,Metz,1992,Nicholas Moore,76
Germany,Liverpool FC,Freiburg,1998,Richard Walker,0
Spain,FC Schalke 04,Metz,2018,Paul Davis,47
Italy,Athletic Bilbao,Getafe,2013,Edward Phillips,91
Germany,FC Bayern Munich,Wolfsburg,2016,David King,37
Russia,TSG 1899 Hoffenheim,Ufa,2021,Kevin Campbell,95
Spain,FC Metz,Milan,2012,Joseph Perez,36
Russia,AS Roma,Barcelona,2009,William Moore,97
Germany,FC Bayern Munich,Moscow,2003,William Robinson,87
Germany,Atletico Madrid,Turin,1990,William Moore,86
Russia,Valencia CF,Rome,1996,Kevin Campbell,97
Spain,FSV Mainz 05,Ferrara,2003,Steven Taylor,86
Russia,Real Sociedad,Dortmund,2000,David King,95
Spain,Paris Saint Germain,Liverpool,1990,Kenneth Hall,76
Germany,FC Rostov,Benevento,2006,Richard White,83
Germany,Borussia Dortmund,Reims,2008,Joseph Evans,8
Germany,Real Madrid CF,Sheffield,1996,Paul Davis,9
France,Real Sociedad,Bilbao,2001,Norman White,25
Spain,Juventus FC,Moscow,2000,William Robinson,10
Germany,FC St. Petersburg,Tambov,1996,Richard Walker,17
Russia,TSG 1899 Hoffenheim,Monaco,2006,Norman White,31
Italy,SS Lazio,Munich,1999,Richard White,87
Russia,FC Tambov,Cagliari,2005,Richard White,42
England,Juventus FC,Valencia,2018,Thomas Brown,16
Russia,FC Ufa,Marseille,2015,William Robinson,9
Germany,Aston Villa,Krasnodar,2016,James Johnson,61
Spain,Sevilla FC,Barcelona,2019,James Johnson,46
Italy,Olympique Marseille,Turin,2004,David King,5
Spain,FC Ufa,Monaco,1994,Matthew Baker,95
England,Tottenham Hotspur,Freiburg,2018,David James,33
Germany,VfL Wolfsburg,Wolfsburg,1996,John Lewis,74
Russia,Valencia CF,London,2020,Norman White,91
Germany,AS Monaco,Valencia,1994,David James,28
England,Real Betis,Hoffenheim,2006,John Lewis,80
England,Getafe CF,Turin,2000,Thomas Brown,44
Italy,Valencia CF,Orenburg,2018,Joseph Perez,25
Germany,TSG 1899 Hoffenheim,Bilbao,2006,Kenneth Hall,67
Italy,FC Ufa,Metz,1991,Ronald Wilson,31
Russia,Olympique Lyon,Lorient,2019,Christopher Taylor,64
Italy,FC Ufa,Sassuolo,1990,Michael Thompson,41
France,Sevilla FC,Tambov,2002,Albert Gonzalez,62
England,AC Milan,Barcelona,2018,Steven Taylor,51
England,Manchester United,Metz,2021,George Wilson,88
England,FC Ural,Leicester,2012,Joseph Evans,97
Germany,Paris Saint Germain,Monaco,2004,David King,59
